,player_name,player_url,teams,matches_played,runs_scored,hundreds,fifties,wickets,economy_rate,five_wicket_hauls,player_country,player_image,player_role,player_DOB,player_bat_hand,player_bowl_hand
437,Kane Williamson,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3817,"Sunrisers Hyderabad, Gujarat Titans",77,2101,0,18,0,10.33,0,New Zealand,https://h.cricapi.com/img/players/a46cfa8b-96ae-4fb1-9499-65b8ce7e9634.jpg,Batsman,08-08-1990,Right,Right
438,Jayant Yadav,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4390,"Delhi Capitals, Mumbai Indians, Gujarat Titans",20,40,0,0,8,6.85,0,India,https://h.cricapi.com/img/players/9fc99793-a5b5-4eb2-9f7b-48cc3dc3cf8d.jpg,Bowler,22-01-1990,Right,Right
439,Kyle Abbott,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4002,Punjab Kings,5,13,0,0,2,11.06,0,South Africa,https://h.cricapi.com/img/players/4cfec98f-64bc-442e-ad1b-da95285bb573.jpg,Bowler,18-06-1987,Right,Right
440,Hashim Amla,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3236,Punjab Kings,16,577,2,3,0,0.0,0,South Africa,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,31-03-1983,Right,Right
441,Murugan Ashwin,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4556,"Rising Pune Supergiant, Royal Challengers Bangalore, Punjab Kings, Mumbai Indians, Rajasthan Royals",44,35,0,0,35,8.01,0,India,https://h.cricapi.com/img/players/cd141985-bffd-4ffb-8817-9afdafa25e15.jpg,Bowler,08-09-1990,Right,Right
442,Farhaan Behardien,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3951,Punjab Kings,3,14,0,0,0,0.0,0,South Africa,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,09-10-1983,Right,Right
443,Sam Billings,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4428,"Delhi Capitals, Chennai Super Kings, Kolkata Knight Riders",30,503,0,3,0,0.0,0,England,https://h.cricapi.com/img/players/7aa9a5e9-612f-4233-8aae-42599c3687b1.jpg,WK-Batsman,15-06-1991,Right,Right
444,Scott Boland,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4511,Rising Pune Supergiant,2,0,0,0,2,7.71,0,Australia,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,11-04-1989,Right,Right
445,Carlos Brathwaite,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3908,"Delhi Capitals, Sunrisers Hyderabad, Kolkata Knight Riders",16,181,0,0,13,8.95,0,West Indies,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,18-07-1988,Right,Right
446,Jos Buttler,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3888,"Mumbai Indians, Rajasthan Royals",96,3223,5,19,0,0.0,0,England,https://h.cricapi.com/img/players/7567e305-1b40-4eee-9290-e2fcb8804496.jpg,WK-Batsman,08-09-1990,Right,Right
447,Deepak Chahar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4557,"Rising Pune Supergiant, Chennai Super Kings",73,80,0,0,72,7.93,0,India,https://h.cricapi.com/img/players/237a1ef2-1eae-4877-8b94-d20d84faf635.jpg,Bowler,07-08-1992,Right,Right
448,Eklavya Dwivedi,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4074,Gujarat Lions,4,24,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,WK-Batsman,22-07-1988,Right,Right
449,Martin Guptill,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3633,"Mumbai Indians, Punjab Kings, Sunrisers Hyderabad",13,270,0,1,0,0.0,0,New Zealand,https://h.cricapi.com/img/players/0eb2e571-a372-4068-8bde-2f85ad7e972a.jpg,Batsman,30-09-1986,Right,Right
450,Peter Handscomb,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4558,Rising Pune Supergiant,2,6,0,0,0,0.0,0,Australia,https://h.cricapi.com/img/players/10a4e228-a06a-49f4-a21f-467080d7995e.jpg,WK-Batsman,26-04-1991,Right,Right
451,Travis Head,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4386,Royal Challengers Bangalore,10,205,0,1,2,10.13,0,Australia,https://h.cricapi.com/img/players/d6720897-e81d-4703-bf33-d2b60c973d30.jpg,Batsman,29-12-1993,Left,Right
452,Ishan Kishan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4544,"Gujarat Lions, Mumbai Indians",91,2324,0,15,0,0.0,0,India,https://h.cricapi.com/img/players/9ae68636-48d9-488f-8adc-e62a19815d85.jpg,WK-Batsman,18-07-1998,Left,Left
453,Chris Jordan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4238,"Royal Challengers Bangalore, Sunrisers Hyderabad, Punjab Kings, Chennai Super Kings, Mumbai Indians",34,81,0,0,30,9.61,0,England,https://h.cricapi.com/img/players/75b3be27-b776-4c10-b08f-f27e04e8dca8.jpg,Bowler,04-10-1988,Right,Right
454,Shivil Kaushik,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4545,Gujarat Lions,10,0,0,0,6,8.74,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,07-09-1995,Right,Left
455,Usman Khawaja,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3842,Rising Pune Supergiant,6,127,0,0,0,0.0,0,Australia,https://h.cricapi.com/img/players/8ea2f80b-b310-449a-9976-159607b5b595.jpg,Batsman,18-12-1986,Left,Right
456,Kuldeep Yadav,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4652,"Kolkata Knight Riders, Delhi Capitals",73,136,0,0,71,8.13,0,India,https://h.cricapi.com/img/players/1e651cfb-57f1-48da-bf9d-83cbff1733d1.jpg,Bowler,14-12-1994,Left,Left
457,Adam Milne,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3839,"Royal Challengers Bangalore, Mumbai Indians, Chennai Super Kings",10,23,0,0,7,9.48,0,New Zealand,https://h.cricapi.com/img/players/1e651cfb-57f1-48da-bf9d-83cbff1733d1.jpg,Bowler,13-04-1992,Right,Right
458,Colin Munro,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3985,"Kolkata Knight Riders, Delhi Capitals",13,177,0,0,0,7.5,0,New Zealand,https://h.cricapi.com/img/players/268905f4-059e-405f-8cc8-5a824814dcbe.jpg,Batsman,11-03-1987,Left,Right
459,Mustafizur Rahman,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4414,"Sunrisers Hyderabad, Mumbai Indians, Rajasthan Royals, Delhi Capitals",48,13,0,0,47,7.93,0,Bangladesh,https://h.cricapi.com/img/players/4a0a483d-de7f-4313-b2ed-8eceb3d8bb45.jpg,Bowler,06-09-1995,Left,Left
460,Nikhil Naik,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4392,"Punjab Kings, Kolkata Knight Riders",4,31,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batsman,09-11-1994,Right,Right
461,Akshdeep Nath,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4543,"Gujarat Lions, Punjab Kings, Royal Challengers Bangalore",14,90,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,10-05-1993,Right,Right
462,Krunal Pandya,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4552,"Mumbai Indians, Lucknow Super Giants",113,1514,0,1,70,7.33,0,India,https://h.cricapi.com/img/players/81c09c1b-1b1d-4e87-9eaa-d7d0a89a6159.jpg,Batting Allrounder,24-03-1991,Left,Left
463,Rishabh Pant,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4542,Delhi Capitals,98,2838,1,15,0,0.0,0,India,https://h.cricapi.com/img/players/a52b2d20-7c98-4238-9ba4-ec78419a5cc2.jpg,WK-Batsman,04-10-1997,Left,Left
464,Nitish Rana,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4400,"Mumbai Indians, Kolkata Knight Riders",105,2594,0,18,10,8.4,0,India,https://h.cricapi.com/img/players/64360dd6-a8db-47ae-8837-638a5bbbaae6.jpg,Batsman,27-12-1993,Left,Right
465,Pardeep Sahu,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4405,Punjab Kings,5,19,0,0,3,8.34,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Batting Allrounder,21-08-1985,Right,Right
466,Tabraiz Shamsi,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4562,"Royal Challengers Bangalore, Rajasthan Royals",5,2,0,0,3,9.05,0,South Africa,https://h.cricapi.com/img/players/15c1b556-a5b4-4cad-94da-0417c74b6918.jpg,Bowler,18-02-1990,Right,Left
467,Marcus Stoinis,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4389,"Punjab Kings, Royal Challengers Bangalore, Delhi Capitals, Lucknow Super Giants",82,1478,0,7,39,9.58,0,Australia,https://h.cricapi.com/img/players/11340697-6443-4c3e-ab27-d9d30ba95671.jpg,Batting Allrounder,16-08-1989,Right,Right
468,Swapnil Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4549,"Punjab Kings, Lucknow Super Giants",7,14,0,0,1,9.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,22-01-1991,Right,Left
469,Adam Zampa,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4527,"Rising Pune Supergiant, Royal Challengers Bangalore, Rajasthan Royals",20,15,0,0,29,7.99,1,Australia,https://h.cricapi.com/img/players/1971093d-b87b-43db-8b1d-b2dcc8e68617.jpg,Bowler,31-03-1992,Right,Right
470,Shubham Agarwal,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4658,Gujarat Lions,1,0,0,0,1,10.5,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowling Allrounder,21-11-1993,Right,Right
471,Ankit Soni,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=5019,Gujarat Lions,7,7,0,0,2,7.71,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,02-08-1993,Right,Right
472,Avesh Khan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4673,"Royal Challengers Bangalore, Delhi Capitals, Lucknow Super Giants",47,31,0,0,55,8.64,0,India,https://h.cricapi.com/img/players/332200ad-d1f8-4035-95c5-b33bd1c9a939.jpg,Bowler,13-12-1996,Right,Right
473,Tejas Baroka,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4663,Gujarat Lions,1,0,0,0,0,9.43,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,01-02-1996,Right,Right
474,Basil Thampi,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4659,"Gujarat Lions, Sunrisers Hyderabad, Mumbai Indians",25,32,0,0,22,9.74,0,India,https://h.cricapi.com/img/players/c76b5028-7fd8-439b-b862-796c592a6b90.jpg,Bowler,11-09-1993,Right,Right
475,Ankit Bawne,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4655,Delhi Capitals,1,12,0,0,0,0.0,0,India,https://h.cricapi.com/img/players/54d1e49d-3770-47d5-8a3d-1e9df66e42e5.jpg,Batsman,17-12-1992,Right,Right
476,Darren Bravo,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3703,Kolkata Knight Riders,1,6,0,0,0,0.0,0,West Indies,https://h.cricapi.com/img/players/9d71bd85-bb6f-4779-90f2-8dbed359b60c.jpg,Batsman,06-02-1989,Left,Right
477,Rahul Chahar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4670,"Rising Pune Supergiant, Mumbai Indians, Punjab Kings",69,108,0,0,65,7.56,0,India,https://h.cricapi.com/img/players/d774adaf-78f0-4bf3-965e-8182c05b4517.jpg,Bowler,04-08-1999,Right,Right
478,Aniket Choudhary,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4043,Royal Challengers Bangalore,5,25,0,0,5,8.55,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,28-01-1990,Right,Left
479,Colin de Grandhomme,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3936,"Kolkata Knight Riders, Royal Challengers Bangalore",25,303,0,0,6,9.0,0,New Zealand,https://h.cricapi.com/img/players/0574f209-86cc-4acf-a593-8748ebdafd6c.jpg,Batting Allrounder,22-07-1986,Right,Right
480,Lockie Ferguson,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4609,"Rising Pune Supergiant, Kolkata Knight Riders, Gujarat Titans",38,67,0,0,37,8.66,0,New Zealand,https://h.cricapi.com/img/players/604d7c88-4f5d-40d9-b08b-330420964d87.jpg,Bowler,13-06-1991,Right,Right
481,Matt Henry,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4257,Punjab Kings,2,0,0,0,1,14.2,0,New Zealand,https://h.cricapi.com/img/players/36e929d1-32f1-4d41-96c2-7df1364d0bab.jpg,Bowler,14-12-1991,Right,Right
482,Sheldon Jackson,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4122,Kolkata Knight Riders,9,61,0,0,0,0.0,0,India,https://h.cricapi.com/img/players/87106e17-5c42-4000-bf01-8727145f5dd5.jpg,WK-Batsman,27-09-1986,Right,Right
483,Tymal Mills,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4567,"Royal Challengers Bangalore, Mumbai Indians",10,8,0,0,11,9.85,0,England,https://h.cricapi.com/img/players/a4ec2320-e402-4fb4-803d-43e9fe6c7c04.jpg,Bowler,12-08-1992,Right,Left
484,Mohammad Nabi,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3665,Sunrisers Hyderabad,17,180,0,0,13,7.14,0,Afghanistan,https://h.cricapi.com/img/players/e4e9ba08-61cf-45d7-90cd-ec7c1a1b3ff2.jpg,Bowling Allrounder,01-01-1985,Right,Right
485,Mohammed Siraj,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4675,"Sunrisers Hyderabad, Royal Challengers Bangalore",79,97,0,0,78,8.54,0,India,https://h.cricapi.com/img/players/2a8d8640-2213-4cf6-ac7e-309d8b733e96.jpg,Bowler,13-03-1994,Right,Right
486,T Natarajan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4664,"Punjab Kings, Sunrisers Hyderabad",47,3,0,0,48,8.77,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,04-04-1991,Left,Left
487,Kagiso Rabada,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4339,"Delhi Capitals, Punjab Kings",69,186,0,0,106,8.42,0,South Africa,https://h.cricapi.com/img/players/a81da20a-e420-476a-baf6-204fc219dbdd.jpg,Bowler,25-05-1995,Left,Right
488,Rashid Khan,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4484,"Sunrisers Hyderabad, Gujarat Titans",109,443,0,1,139,6.67,0,Afghanistan,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,20-09-1998,Right,Right
489,Jason Roy,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4325,"Gujarat Lions, Delhi Capitals, Sunrisers Hyderabad, Kolkata Knight Riders",21,614,0,4,0,0.0,0,England,https://h.cricapi.com/img/players/2a2c430b-c0dc-4154-a63f-32ffe8ef02fb.jpg,Batsman,21-07-1990,Right,Right
490,Nathu Singh,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4555,Gujarat Lions,2,0,0,0,1,3.75,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,08-09-1995,Right,Right
491,Billy Stanlake,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4626,"Royal Challengers Bangalore, Sunrisers Hyderabad",6,5,0,0,7,8.33,0,Australia,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,04-11-1994,Left,Right
492,Ben Stokes,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3883,"Rising Pune Supergiant, Rajasthan Royals, Chennai Super Kings",45,935,2,2,28,8.64,0,England,https://h.cricapi.com/img/players/fc09ce60-e7e4-44e5-9a53-67a617560161.jpg,Batting Allrounder,04-06-1991,Left,Right
493,Rahul Tripathi,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4679,"Rising Pune Supergiant, Rajasthan Royals, Kolkata Knight Riders, Sunrisers Hyderabad",89,2071,0,11,0,12.0,0,India,https://h.cricapi.com/img/players/fb313a9a-0a14-499d-a8d1-7561bccea8cb.jpg,Batsman,02-03-1991,Right,Right
494,Andrew Tye,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4383,"Gujarat Lions, Punjab Kings, Rajasthan Royals, Lucknow Super Giants",30,91,0,0,42,8.59,1,Australia,https://h.cricapi.com/img/players/0a8d5712-5795-4217-9717-531dc0088ddd.jpg,Bowler,12-12-1986,Right,Right
495,Vishnu Vinod,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4678,"Royal Challengers Bangalore, Mumbai Indians",6,56,0,0,0,0.0,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,WK-Batsman,02-12-1993,Right,Right
496,Washington Sundar,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4684,"Rising Pune Supergiant, Royal Challengers Bangalore, Sunrisers Hyderabad",58,378,0,0,36,7.34,0,India,https://h.cricapi.com/img/players/309d3ffd-3d06-460d-9427-c559a604d471.jpg,Batting Allrounder,05-10-1999,Left,Right
497,Chris Woakes,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3846,"Kolkata Knight Riders, Royal Challengers Bangalore, Delhi Capitals",21,78,0,0,30,8.97,0,England,https://h.cricapi.com/img/players/46f42ff2-6167-4b13-9e47-030ad9e5bfaf.jpg,Bowling Allrounder,02-03-1989,Right,Right
498,Abhishek Sharma,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4756,"Delhi Capitals, Sunrisers Hyderabad",47,893,0,4,9,8.89,0,India,https://h.cricapi.com/img/players/83fe6ab6-d63c-420e-9416-a93d59a9a964.jpg,Bowling Allrounder,04-09-2000,Left,Left
499,Khaleel Ahmed,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4539,"Sunrisers Hyderabad, Delhi Capitals",43,1,0,0,57,8.62,0,India,https://h.cricapi.com/img/players/8df6183b-1c95-46d2-85c0-e185792d03f1.jpg,Bowler,05-12-1997,Right,Left
500,Moeen Ali,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4271,"Royal Challengers Bangalore, Chennai Super Kings",59,1034,0,5,33,6.95,0,England,https://h.cricapi.com/img/players/9f06f450-c300-4b49-9359-7876f492f686.jpg,Batting Allrounder,18-06-1987,Left,Right
501,Jofra Archer,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4777,"Rajasthan Royals, Mumbai Indians",40,199,0,0,48,7.43,0,England,https://h.cricapi.com/img/players/19758cd7-4cce-47d8-b1fe-5975609de802.jpg,Bowler,01-04-1995,Right,Right
502,KM Asif,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4749,"Chennai Super Kings, Rajasthan Royals",7,0,0,0,7,10.42,0,India,https://h.cricapi.com/img/players/a2386bdf-81c0-4f3b-b0a0-15aab8604d8f.jpg,Bowler,24-07-1993,Right,Right
503,Ricky Bhui,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4409,Sunrisers Hyderabad,2,7,0,0,0,0.0,0,India,https://h.cricapi.com/img/players/8d6ec562-42ab-4822-8096-c55eaccb01db.jpg,Batsman,29-09-1996,Right,Right
504,Prashant Chopra,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4779,Rajasthan Royals,2,8,0,0,0,0.0,0,India,https://h.cricapi.com/img/players/bb90dab4-0547-42b2-b83a-85ba954feda7.jpg,WK-Batsman,07-10-1992,Right,Right
505,Tom Curran,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4693,"Kolkata Knight Riders, Rajasthan Royals, Delhi Capitals",13,127,0,1,13,10.84,0,England,https://h.cricapi.com/img/players/bb90dab4-0547-42b2-b83a-85ba954feda7.jpg,Bowler,12-03-1995,Right,Right
506,Junior Dala,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4739,Delhi Capitals,1,0,0,0,0,11.33,0,South Africa,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,29-12-1989,Right,Right
507,Akila Dananjaya,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3973,Mumbai Indians,1,4,0,0,0,11.75,0,Sri Lanka,https://h.cricapi.com/img/players/d0a1a9ec-4f19-4fa6-8d1e-5a620f3e8044.jpg,Bowler,04-10-1993,Left,Right
508,Krishnappa Gowtham,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4668,"Rajasthan Royals, Punjab Kings, Lucknow Super Giants",35,247,0,0,21,8.11,0,India,https://h.cricapi.com/img/players/a787dea1-e26b-47da-93eb-282ca027d969.jpg,Bowling Allrounder,20-10-1988,Right,Right
509,Alex Hales,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=3887,Sunrisers Hyderabad,6,148,0,0,0,0.0,0,England,https://h.cricapi.com/img/players/1f7439f5-c910-47df-9e1a-5d04e5b0253f.jpg,Batsman,03-01-1989,Right,Right
510,Kulwant Khejroliya,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4669,"Royal Challengers Bangalore, Kolkata Knight Riders",7,0,0,0,5,10.76,0,India,https://us.v-cdn.net/6022045/uploads/defaultavatar.png,Bowler,13-03-1992,Left,Left
511,Heinrich Klaasen,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4731,"Rajasthan Royals, Royal Challengers Bangalore, Sunrisers Hyderabad",19,514,1,2,0,0.0,0,South Africa,https://h.cricapi.com/img/players/7d662361-8f12-4a52-9a4b-01e8734bd31d.jpg,WK-Batsman,30-07-1991,Right,Right
512,Sandeep Lamichhane,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4757,Delhi Capitals,9,0,0,0,13,8.34,0,Nepal,https://h.cricapi.com/img/players/39fcf620-ed94-4531-8180-ab3227ec8601.jpg,Bowler,02-08-2000,Right,Right
513,Evin Lewis,http://www.howstat.com/cricket/statistics/IPL/PlayerOverview.asp?PlayerID=4538,"Mumbai Indians, Rajasthan Royals, Lucknow Super Giants",27,654,0,4,0,0.0,0,West Indies,https://h.cricapi.com/img/players/eccad6b2-7fb5-4be4-a6a1-aeaadbd9f85b.jpg,Batsman,27-12-1991,Left,Left
